,text,sentiment,Subjectivity,Polarity
21583,-PRON- have -PRON- vote   want to see gino in drag please post picture,1,0.07083333333333333,-0.1
21584,not worth -PRON- -PRON- love the free version for the iPhone though,1,0.5,0.25
21585,Nope be not kid at all   sometimes -PRON- think of -PRON- as Forest Gump during -PRON- running year,1,0.0,0.0
21586,oooh that s right by the zoo think in   month time that could be -PRON- regular other meeting place,1,0.3292124542124542,0.05357142857142857
21587,Fight Club   anniversary reenact Nice tattoo,2,1.0,0.6
21588,so   still finish errand for a trip tomorrow morning where -PRON- have to be at airport at,1,0.0,0.0
21589,have   of the   grandbabie again today   month old twin and a    month infant -PRON- love every minute of -PRON- too,2,0.4,0.3
21590,if -PRON- office bldg sell -PRON- will move to another small one that -PRON- own but will lose the gym,0,0.7,0.175
21591,what -PRON- do,1,0.0,0.0
21592,get that fix after few year -PRON- can worth some thing,2,0.1,0.04999999999999999
21593,too late   -PRON- be already on the bus go home   what the hell u talkin about drinkin tea,0,0.6,-0.3
21594,not Pimms in a can,1,0.0,0.0
21595,everyone vote for miley CYRUS for the MTV MOVIE award because -PRON- cant that doet work at me IM FRUSTRADED,0,0.0,0.0
21596,sound like an episode of tv Wine Library with,1,0.4,0.4
21597,last night bad guy try to enter in -PRON- garden   -PRON- be alone and -PRON- really get scared now i feel really stupid not FUNNY,0,0.5866666666666667,-0.285
21598,Molly keep punch -PRON- cuz -PRON- see yellow car -PRON- be go to be cover in bruise -PRON- do not like this game,0,0.2,-0.2
21599,no worry   go to ABP right now want something,2,0.5357142857142857,0.2857142857142857
21600,i have move through to edinburgh from glasgow   new flat no phone line or broadband,1,0.2897727272727273,0.05568181818181818
21601,-PRON- need to wake up early so -PRON- be actually tired enough to fall asleep,0,0.5,-0.10000000000000002
21602,watch french open tennis   sad to see Venus make an early exit this morning,0,0.45,-0.1
21603,YAY that s so cool   aww that woulda be sweet no worry though -PRON- be just glad -PRON- have fun,2,0.68,0.36
21604,enjoy the nice couple dad with -PRON- brother to bad -PRON- never really see each other anymore,1,0.5483333333333333,0.01500000000000003
21605,oh no hope -PRON- not as bad as -PRON- sound,2,0.5333333333333333,-0.1499999999999999
21606,-PRON- go into the room for the first time in week and -PRON- be off clean,1,0.5166666666666667,0.30833333333333335
21607,hey thanx for follow -PRON- Ill follow -PRON-,2,1.0,-0.5
21608,i get ill and tomorrow iï¿½ve get birthday,1,1.0,-0.5
21609,-PRON- do not do very good at funeral cry be way   contagious for -PRON-,0,0.7800000000000001,0.9099999999999999
21610,miss Taylor like crazy   can not wait till -PRON- s back,0,0.45,-0.3
21611,Luckyand a wife who love -PRON-,2,0.6,0.5
21612,that s -PRON- -PRON- local coffeeshop have sell -PRON- INSULT stuff for the last time -PRON- be quitting,0,0.03333333333333333,0.0
21613,-PRON- should have a twitt reunion -PRON- would be awesome to meet -PRON- all lol iwonder how d iget that to pull off,2,0.85,0.9
21614,wonder where all the money i earnt this financial year have go i can account for like   grand but where s the rest,1,0.5,0.25
21615,Maths and Science be the strong for -PRON- i thinkdunno bout geography only do like   day of study for   a year of work,1,0.8666666666666667,0.21666666666666665
21616,final final of the semester,1,1.0,0.0
21617,start work   moro at    not look forward to -PRON-,1,0.0,0.0
21618,-PRON- start to look like the   website may not happen in any form,0,0.0,0.0
21619,en route to Minnebron where cell reception be notoriously unreliable until -PRON- tweet again have a great day -PRON- all,1,0.75,0.8
21620,-PRON- hate life at the mo -PRON- suck,0,0.9,-0.8
21621,what s go on tonight let partyyyyy,2,0.0,0.0
21622,-PRON- really like how the weather widget on imac and iphone always predict different weathernot,1,0.4,0.1
21623,check out -PRON- twitpic tell people to buy -PRON- album,1,0.0,0.0
21624,time in   month that -PRON- be spend time   for a broken airco this time sigh great with this weekend weather,2,0.575,0.2
21625,haha -PRON- tooooo -PRON- miss -PRON- -PRON- havnt see -PRON- in age,0,0.3,0.2
21626,have to walk to school and i have two welt on -PRON- thigh,0,0.0,0.0
21627,the flower grow,1,0.0,0.0
21628,the good job in the world   yes -PRON- in Australia,2,0.6000000000000001,0.7
21629,life be over just go to get ticket for all time low sell out   anyone get spare or wanna sell -PRON- theirs,1,0.3,0.0
21630,yeah -PRON- Friday but -PRON- have to work at   tomorrow   oh well go shopping afterwork,1,0.0,0.0
21631,-PRON- love flock on ubuntu,2,0.6,0.5
21632,morning tweeple -PRON- be a bit sneezy today,0,0.0,0.0
21633,-PRON- think -PRON- book be go forever -PRON- mourn forever   INSULT,0,0.0,0.0
21634,from top down     then an   and two desktop More gear to come over time of course,1,0.42962962962962964,0.2814814814814815
21635,be -PRON- in KL -PRON- be   up for a drink,1,0.0,0.0
21636,no diceI search -PRON- in the help areajust a problem some people have   -PRON- would have be hotoh well,1,0.0,0.0
21637,anyone get JBs live chat vid i be   school   -PRON- see joe hug and tackle nick lol,1,0.6,0.4681818181818182
21638,so most kid love -PRON- dark hair some say that -PRON- dye -PRON- too much and -PRON- never know what color -PRON- go to be   yea -PRON- hahahahaha,2,0.45999999999999996,0.25
21639,wow -PRON- do not realize -PRON- seat be so far back   -PRON- hope -PRON- can enjoy the show enough for what -PRON- pay for the ticket,1,0.6,0.12000000000000002
21640,someone take care of -PRON- -PRON- be so sick,0,0.8571428571428571,-0.7142857142857143
21641,-PRON- be depress   -PRON- want to know -PRON- and kiss -PRON- all,0,0.03333333333333333,-0.06666666666666667
21642,-PRON- be never go to get these picture take,1,0.0,0.0
21643,so what s so great bout -PRON- so call wonderful love life   for god sake WATEVA,2,0.7833333333333333,0.7666666666666666
21644,download the rightreal speedracher now,1,0.0,0.0
21645,home now,1,0.0,0.0
21646,omg that be AWFUL   wow      -PRON- pyr figure out how to open a doorknobs one day by crush -PRON- in -PRON- jaw and,0,0.8333333333333334,-0.3
21647,hear a surprising news about -PRON- bestfriendwhere be -PRON- sis   -PRON- have to tell -PRON- the whole story,1,0.45,0.44999999999999996
21648,get a lot of shopping do todayreally excited bout -PRON- new travel journal go to go to sleep watch a movie with -PRON- cousin,2,0.6022727272727273,0.2556818181818182
21649,i want to go for -PRON- birthday,2,0.0,0.0
21650,heeey heeey    about to go read,1,0.0,0.0
21651,ugh not yeeet   -PRON- like in a week too   Ill keep try,1,1.0,-0.5
21652,freeeeeeeeeeeeeeeezING INSULT -PRON- be so excited to see -PRON- soooooooon   let go see   again again yehhaaaaaaa,1,0.75,0.375
21653,back from the pub want more peroni,1,0.25,0.25
21654,hey Padsterits a dirt track   thx for the info -PRON- get   mile in,2,0.0,0.0
21655,be off to somewhere,1,0.0,0.0
21656,-PRON- a an MK mentalityI think,1,0.0,0.0
21657,outside for just about   hour the sun be bloody hot   no tan   wait for monday then will spend around   hour outside,1,0.4625000000000001,-0.1375
21658,TY -PRON- friend yes ur right a daughter be a daughter forever,2,0.5357142857142857,0.2857142857142857
21659,miss -PRON- mother   day HAPPY mothers day,2,1.0,0.8
21660,once again -PRON- be deal with cancer in -PRON- direct family Bugger   Cancel suck,0,0.4,0.1
21661,go to church   god bless -PRON- all,2,0.0,0.0
21662,this Water Horse movie be totally make -PRON- want to go to Scotland -PRON- want a water horse   lol,1,0.725,0.4
21663,do not worry -PRON- will not   Ill send -PRON- to -PRON- as soon as -PRON- land in Delhi Ill let -PRON- know about the price in a little while,2,0.8333333333333334,-0.14583333333333334
21664,haaha -PRON- bang be kinda long oops,1,0.4,-0.05
21665,-PRON- birthday be in   day,1,0.0,0.0
21666,Standin in a forest just get the mad photo take,1,1.0,-0.625
21667,morning everyone go to a gig now then a run update -PRON- all later,1,0.0,0.0
21668,-PRON- have be call by -PRON- friend the bed -PRON- be time to acknowledge the inevitable   Goodnight all hello Sleep,1,1.0,0.0
21669,i be listen this song shatter by Tynisha keli    wwwmyspacecomtynishakeli,1,0.0,0.0
21670,use a spare usb flash drive as virtual ram for -PRON- pc now -PRON- get   GB of memory,1,0.0,0.0
21671,Wolverine be awesome love -PRON- -PRON- such a great actor,2,0.7125,0.575
21672,Mishaaaaaaaa,1,0.0,0.0
21673,-PRON- really hope -PRON- see -PRON- tweet send -PRON- so much -PRON- swear do a tour in the Philippines please   pray,2,0.2,0.2
21674,a delay until midnight   bloody thomson,0,0.9,-0.8
21675,tired and bored watch movie while -PRON- be home alone,0,0.85,-0.45
21676,what r u do tonight broI wanna go out,1,0.0,0.0
21677,currently ¿ ½ in Msla not a cloud in the sky no humidity go to get into the   today and imworking,0,0.4,0.0
21678,-PRON- be off to bed nowmy family have a wonderful day plan for -PRON- today       Happy Mothers Day,2,1.0,0.9
21679,on the way to santa monica,1,0.0,0.0
21680,grow fat today   GSS be so hxc -PRON- see a full house Chanel JC Pedder Red and Ferragamo how great be the economic downturn,2,0.375,0.33749999999999997
21681,-PRON- really have to come to ireland some time -PRON- love -PRON- over here,2,0.4,0.35
21682,just get a bunch of present in the mail from -PRON- mama so excited to open -PRON- on -PRON- birthday   more day,2,0.4375,0.21875
21683,-PRON- go to be a great week dallas next weekend,2,0.375,0.4
21684,that suck,0,0.0,0.0
21685,i want more but -PRON- just so bittersweet lol,1,0.6,0.65
21686,-PRON- have fun this summer,2,0.2,0.3
21687,-PRON- hate go to work on night that -PRON- be in micro    at least -PRON- get to work with,0,0.65,-0.55
21688,-PRON- do   yay where do -PRON- get that extra ï ¿ from Hmm anyway   -PRON- be go to be party hard when -PRON- get -PRON-,2,0.3208333333333333,-0.14583333333333334
21689,yea feel like -PRON- be bein ignore,0,0.0,0.0
21690,travel to La today to see grandpa in hospitalYet another road block to cross fro -PRON- family,0,0.0,0.0
21691,b if -PRON- be in leed -PRON- can have one from -PRON-,1,0.0,0.0
21692,this be   how -PRON- look at night,1,0.0,0.0
21693,OMG   Poor Eppy -PRON- hope -PRON- be ok that be so scary and wow -PRON- can not believe no one notice,1,0.775,-0.07500000000000001
21694,just finish take world geograhy final -PRON- think -PRON- do bad,0,0.8333333333333333,-0.3499999999999999
21695,thank -PRON- Jonas,2,0.0,0.0
21696,ur really the sweet person ever thank for make everyone dream come truep -PRON- dream be for u   -PRON- back   x,2,0.2833333333333334,0.18333333333333335
21697,M thank for remember,2,0.0,0.0
21698,-PRON- be go to ask Waldi -PRON- hope -PRON- make a new keyword for -PRON-,2,0.45454545454545453,0.13636363636363635
21699,take a long napI feel like -PRON- should still be asleep,1,0.4,-0.05
21700,i wish i could find -PRON- camera cause i really wanna record some too,2,0.2,0.2
21701,Bayliss Naww when should -PRON- go on mega scotter,1,0.0,0.0
21702,have a headache already   boo,0,0.0,0.0
21703,write a song,1,0.0,0.0
21704,enjoy Gears of War on -PRON- pc   this game be really gooooood,2,0.3666666666666667,0.06666666666666667
21705,the BEST day ever -PRON- meet the great   year old but i will never see -PRON- again AHH ill miss -PRON- i see -PRON-   hour xD SAD,1,0.65,0.18000000000000002
21706,if -PRON- see -PRON- at Nova on a Monday ticket be only,1,1.0,0.0
21707,hooray -PRON- avatar be back Wil go and put -PRON- in the Gardeners zone now,1,0.0,0.0
21708,Yu th trang nï¿½y xem    recommend by,1,0.0,0.0
21709,-PRON- be a big man for embrace -PRON- tear,2,0.1,0.0
21710,oh man -PRON- have be sick all night -PRON- feel awful,0,0.9285714285714286,-0.8571428571428572
21711,-PRON- hate this weather   i wanna bake,0,0.9,-0.8
21712,ahahah with sandy bekz erin and derrian,1,0.0,0.0
21713,oh i hate the rain and septa and leave -PRON- dog,0,0.9,-0.8
21714,listen to Weightless by all Time Low thank to   for make -PRON- listen to -PRON-,2,0.3,0.0
21715,woofer -PRON- know -PRON- be -PRON-,1,0.0,0.0
21716,twitter be act weird,0,1.0,-0.5
21717,dang -PRON- just run over a bunny on the way home   why do -PRON- feel so bad and why do -PRON- have more compassion for animal than -PRON- do human,0,0.4222222222222222,-0.06666666666666661
21718,got to a lot of work knock out on the project but there s one feature that just refuse to work right can not release next version until,1,0.26785714285714285,0.14285714285714285
21719,haha -PRON- wish -PRON- have   filling that break and   cavitie that need to get fix,1,0.3,0.2
21720,just hope the tunnel be wide enough that -PRON- can get out of the way,1,0.45,-0.05
21721,hey guy can i ask what item do u guy put up for ur talent show i be such a big fan of both of -PRON- whoo,2,0.3,0.0
21722,Watchin Grease   and wait for   to hurry up and come so -PRON- can talk to -PRON- girl Ugh -PRON- seem so far away,0,1.0,0.1
21723,i get peanut butter in -PRON- beard   -PRON- feel weird after and axe body wash burn -PRON- eye but now -PRON- be okay,0,0.75,0.0
21724,-PRON- just try to go back and the police block off the whole neighborhood   -PRON- be evacuate the building now,1,0.2,0.1
21725,Awwwwwww -PRON- two be the cut   and god -PRON- love -PRON- hair,2,0.6,0.5
21726,do -PRON- see -PRON- message mandingo jrlol -PRON- hope -PRON- music ill like,2,1.0,-0.5
21727,-PRON- ju find MY ID FINALLY   it be in the LINT THINGY in the DRYER LOL its all BENT OUTTA shape now   IM MAD,0,0.9,0.05833333333333335
21728,auntie diane win quote of the day and -PRON- s the incredible hulk,2,0.65,0.8500000000000001
21729,ohhh ok so like -PRON- more frustrating -PRON- have -PRON- hand on a   iphone last week but -PRON- be upgrade so i could not unlock -PRON-,0,0.49166666666666664,0.15
21730,yay well all move sorry dh be be Grr   INSULT,0,0.9,-0.6
21731,Baking WIN thank for that,2,0.4,0.8
21732,-PRON- too i hate revision,0,0.9,-0.8
21733,just have the most emo moment too many tear love -PRON- family and soror,2,0.5333333333333333,0.5
21734,mmmm shower,1,0.0,0.0
21735,yay -PRON- get to ride on the tow truck how cool be that,1,0.65,0.35
21736,just help -PRON- to some caramel digestive,2,0.0,0.0
21737,Ben and Jerryyummmmy,2,0.0,0.0
21738,i want a dog or a cat or something   i want something to unconditonally love that s not materialistic or a family memeber,2,0.6,0.5
21739,eat breakfast and drink coffe   strong coffe,1,0.7333333333333333,0.4333333333333333
21740,Lara thank -PRON- so much   the FF recommend,2,0.2,0.2
21741,iï¿½m bore   bad weather today watchingn alias and have fun   with -PRON- boyfriend,0,0.43333333333333335,-0.19999999999999993
